Week3-88to94,0.583333333,0.416666667,0.527777778,0.5,0.583333333,0.472222222,2.388888889,2.805555556,1.083333333,3.083333333,3.583333333,2.611111111,0.25,2.722222222,2.527777778,0.138888889,2.638888889,0.5,2.75,0.194444444,0.638888889,0.361111111,0.25,2.861111111,2.777777778,2.388888889,4,0.333333333,3.694444444,0.527777778,0.166666667,0.166666667,0.361111111,0.944444444,0.305555556,2.055555556,1.027777778,1.583333333,0.361111111,0.277777778,0.194444444,0.138888889,0.861111111,0.5,0.416666667,2.694444444,0.222222222,2.833333333,2.166666667,0.472222222,3.972222222,2,2.555555556,0.388888889,2.833333333,0.416666667,0.972222222,2.055555556,2.638888889,0.166666667,0.277777778,0.361111111,1.25,1.166666667,0.222222222,0.388888889,0.222222222,0.416666667,2.083333333,2.972222222,0.138888889,2.805555556,,,0.222222222,2.388888889,2.527777778,4.583333333,3,2.138888889,1.333333333,0.111111111,0.083333333,0.305555556,0.166666667,0.722222222,2.166666667,0.333333333,2.277777778,0.416666667,0.277777778,0.333333333,2.361111111,0.166666667,0.458333333,3.180555556
Week4-0to14,0.555555556,0.75,1.972222222,1.694444444,0.805555556,0.583333333,0.472222222,0.527777778,0.361111111,0.416666667,0.5,0.305555556,0.5,0.055555556,0.388888889,0.916666667,0.694444444,0.055555556,0.416666667,0.861111111,1.305555556,0.888888889,1.138888889,0.583333333,1.083333333,0.25,1.138888889,0.555555556,0.305555556,0.472222222,0.583333333,0.694444444,0.777777778,1.166666667,1.138888889,0.944444444,0.388888889,1.222222222,0.638888889,0.583333333,1.361111111,1.666666667,0.222222222,2.75,0.583333333,0.75,1.111111111,1.166666667,0.166666667,1.416666667,0.194444444,0.888888889,0.277777778,1.583333333,0.027777778,1.694444444,0.388888889,0.555555556,0.472222222,1.833333333,1.194444444,1.333333333,0.611111111,0.083333333,0.083333333,1.055555556,0.638888889,0.472222222,0.305555556,0.555555556,0.361111111,0.916666667,0.305555556,1.666666667,1.555555556,0,0.361111111,0,0.333333333,0.527777778,1.138888889,0.527777778,1.472222222,1.194444444,1.5,0.972222222,0.111111111,1.5,1.472222222,0.527777778,0.75,0.055555556,0.25,2.027777778,0.25,0.125
Week4-14to20,2.833333333,3.166666667,4.027777778,4.027777778,3.277777778,2.916666667,2.805555556,2.611111111,2.694444444,2.472222222,2.25,2.138888889,3.555555556,2.444444444,2.805555556,3.861111111,3.916666667,3.138888889,2.75,4.055555556,3.666666667,3.833333333,4.361111111,2.833333333,3.25,2.333333333,3.083333333,3.277777778,2.75,3.388888889,3.305555556,2.805555556,4.527777778,3.277777778,3.75,3.666666667,2.75,3.444444444,3.527777778,3.555555556,4.222222222,4,2.861111111,3.583333333,2.944444444,3,3.888888889,3.166666667,2.555555556,3.722222222,2.222222222,3,3.472222222,3.916666667,1.944444444,4.277777778,3.25,2.638888889,2.305555556,4.027777778,5.166666667,4.055555556,3.444444444,1.027777778,0.944444444,4.583333333,4.138888889,4,3.083333333,3.888888889,4.027777778,3.944444444,2.805555556,4.25,4.694444444,1.388888889,3.166666667,1.222222222,4,3.75,4.055555556,4.138888889,4.527777778,4.916666667,4.833333333,3.777777778,1.805555556,4.166666667,3.944444444,4.055555556,4.305555556,3.694444444,2.916666667,5.361111111,3.861111111,2.805555556
Week4-36to42,6.027777778,7.111111111,6.722222222,6.111111111,5.861111111,5.75,5.722222222,4.444444444,5.472222222,4.166666667,4.861111111,5.861111111,6.527777778,5.166666667,5.194444444,7.277777778,7.25,7.638888889,5.305555556,6.305555556,6.527777778,7.444444444,6.638888889,5.083333333,6.083333333,5.972222222,6.361111111,7.083333333,6.694444444,7.972222222,7.333333333,7.361111111,7.527777778,6.027777778,6.222222222,5.638888889,5.888888889,4.944444444,7.194444444,6.666666667,7.861111111,8.138888889,7.111111111,8.166666667,6.138888889,7.083333333,7,6.222222222,7.805555556,5.5,6.305555556,5.805555556,6.75,7.166666667,4.972222222,8,7.138888889,5.416666667,4.972222222,7.666666667,7.972222222,7.361111111,5.694444444,2.222222222,2,8.361111111,8.805555556,7.972222222,6.666666667,7.138888889,7.694444444,7.277777778,6.25,8.055555556,8.194444444,5.777777778,6.25,6.305555556,7.333333333,6.833333333,6.916666667,8.305555556,8.25,8.888888889,9,7.583333333,5.111111111,8.111111111,7,9.055555556,9.166666667,8.777777778,7.722222222,10.88888889,9.138888889,8.736111111
Week4-60to66,2.583333333,2.361111111,1.916666667,3.361111111,3.138888889,4.416666667,5.666666667,4.333333333,4.805555556,3.805555556,5.972222222,5.388888889,2.277777778,5.138888889,5.694444444,2.75,3,2.888888889,4.722222222,3.916666667,4.805555556,4.888888889,0.944444444,4.361111111,5.333333333,5.527777778,5.861111111,4.333333333,4.305555556,2.083333333,4.333333333,3.527777778,1.916666667,5.083333333,4.333333333,5.305555556,4.75,4.333333333,3.361111111,3.388888889,4.583333333,2,5.944444444,3.388888889,5,4.222222222,4.138888889,6.805555556,5.833333333,2.777777778,5.888888889,6.916666667,2.027777778,3.444444444,5.916666667,3.972222222,6.25,5.611111111,5.555555556,2.805555556,3.472222222,6.25,6.194444444,2,0.666666667,1.972222222,2.138888889,3.333333333,8.222222222,9,1.777777778,6.944444444,6.333333333,3.25,3.388888889,6.888888889,6.027777778,7.055555556,9.25,8.444444444,5.5,5.055555556,3.333333333,2.638888889,2.861111111,5.305555556,4.472222222,3.444444444,4.611111111,1.833333333,4.472222222,3.138888889,8.638888889,1.5,1.152777778,9.527777778
Week4-88to94,0.388888889,0.194444444,0.222222222,0.055555556,0.305555556,0.138888889,3.138888889,1.722222222,0.861111111,2.194444444,2.722222222,1.75,0.361111111,1.916666667,1.972222222,0.083333333,0.083333333,0.333333333,1,0.25,0.388888889,0.25,0.222222222,2.75,1.194444444,1.888888889,2.583333333,0.472222222,0.888888889,0.277777778,0.333333333,0.277777778,0.277777778,0.194444444,0.583333333,1.277777778,1.083333333,1.277777778,0.138888889,0.527777778,0.416666667,0.305555556,0.944444444,0.194444444,0.305555556,1.333333333,0.138888889,2.583333333,2.361111111,0.472222222,1.25,1.666666667,0.083333333,0.083333333,2.527777778,0.166666667,1.583333333,1.25,2.222222222,0.305555556,0.055555556,0.222222222,2.472222222,0.472222222,0.055555556,0.333333333,0.611111111,0.222222222,2.083333333,2.111111111,0.277777778,0.972222222,1.5,0.194444444,0.166666667,1.472222222,1.305555556,2.694444444,3.555555556,1.583333333,0.138888889,0.277777778,0.055555556,0.194444444,0.583333333,0.138888889,1.5,0.194444444,1.083333333,0.638888889,0.333333333,0.25,1.444444444,0,0.25,2.555555556
Week5-0to14,1.166666667,1.027777778,0.833333333,0.666666667,1,0.722222222,0.138888889,0.083333333,0.277777778,0.555555556,0.194444444,1.416666667,0.861111111,0.666666667,0.5,0.805555556,0.611111111,0.666666667,0.555555556,1.5,0.5,1.527777778,1.194444444,0.638888889,1.055555556,0.055555556,0.333333333,1.138888889,0.305555556,0.138888889,0.777777778,0.75,0.166666667,1.305555556,1.25,0.777777778,1.277777778,0.472222222,0.166666667,0.25,1.916666667,1.277777778,0.194444444,0.777777778,1.666666667,0,1.138888889,1.055555556,0.305555556,1.861111111,0,0.861111111,0.138888889,1.333333333,0,0.916666667,0.027777778,0.722222222,0.083333333,0.722222222,1.194444444,1.083333333,0.138888889,0.388888889,0,0.472222222,0.25,0.25,0.277777778,0.027777778,0.25,0.583333333,0.361111111,0.638888889,0.722222222,0,0,0,0.083333333,0.222222222,0.861111111,0.25,0.277777778,0.638888889,1.166666667,0.5,0,0.722222222,0.111111111,0.555555556,0.5,0.055555556,0,0.944444444,0.111111111,0
Week5-14to20,3,3.166666667,3.611111111,3.861111111,4.083333333,3.111111111,2.555555556,0.861111111,1.777777778,2.833333333,1.888888889,3.75,4.25,2.944444444,2.666666667,4.055555556,2.861111111,4.416666667,2.75,4.138888889,4.638888889,4.944444444,4.5,3.305555556,3.444444444,2.75,3,4.333333333,3.361111111,3.888888889,4.277777778,4.666666667,3.583333333,3.694444444,4.083333333,4.027777778,3.416666667,3.777777778,4.111111111,4,5.888888889,4.833333333,2.555555556,5.388888889,4.555555556,2.472222222,5.527777778,3.555555556,3.444444444,4.444444444,1.027777778,3.611111111,1.944444444,4.805555556,0.638888889,4.611111111,3.833333333,3.638888889,2.222222222,4.638888889,4.916666667,4.305555556,3.611111111,2.944444444,1.083333333,4.194444444,4.944444444,4.138888889,2.944444444,2.944444444,4.416666667,3.972222222,3.611111111,4.166666667,4.416666667,0.472222222,2.805555556,1.333333333,2.638888889,3.638888889,3.75,3.638888889,3.666666667,4.694444444,4.694444444,4.027777778,0.888888889,4.194444444,3.027777778,3.944444444,4.444444444,3.277777778,1.805555556,5,3.888888889,2.444444444
Week5-36to42,5.666666667,6,5.222222222,5.611111111,6.611111111,5.666666667,5.805555556,4.944444444,4.027777778,5.333333333,4.583333333,5.361111111,6.722222222,5.5,5.638888889,6.472222222,5.555555556,7.861111111,4.666666667,5.861111111,6.555555556,6.527777778,5.333333333,4.583333333,6.027777778,5.388888889,5.388888889,7.666666667,5.638888889,6.777777778,7.166666667,6.166666667,7.416666667,5.583333333,5.861111111,6.472222222,5.944444444,5.833333333,5.75,7.055555556,7.916666667,7.777777778,6.75,7.027777778,6.666666667,6.083333333,7.75,6,6.888888889,6.638888889,4.805555556,6.722222222,6.694444444,7.944444444,4.638888889,6.527777778,7.138888889,5.944444444,6,7.388888889,7.333333333,7.25,6.388888889,5.666666667,2.888888889,7.972222222,8.388888889,7.638888889,6.472222222,6.75,8.694444444,7.333333333,5.972222222,7.111111111,7.138888889,5.416666667,6.888888889,7.222222222,5.666666667,6.5,6.472222222,7.833333333,6.222222222,8.25,7.916666667,7.333333333,5.194444444,7.055555556,6.166666667,8,8,8.111111111,6.527777778,7.138888889,8.125,7.180555556
Week5-60to66,3.833333333,5.25,6.888888889,5.5,4.555555556,5.166666667,6.5,4.027777778,4.138888889,5.166666667,5.472222222,2.555555556,4.361111111,4.666666667,6.111111111,3.888888889,5.305555556,4.333333333,4.111111111,5.833333333,6.361111111,4.916666667,4.138888889,3.361111111,5.944444444,6.111111111,5.666666667,5.972222222,5.444444444,4.666666667,4.694444444,5.222222222,1.694444444,6.111111111,4.583333333,6.472222222,5,5.527777778,6.444444444,5.638888889,2.5,4.25,4.75,4.777777778,5.666666667,4.5,4.611111111,4.722222222,6.277777778,5.666666667,4.861111111,7.055555556,6.472222222,5.611111111,3.638888889,5.777777778,6.194444444,5.444444444,5.333333333,4.166666667,3.083333333,7.111111111,6.388888889,6,0.833333333,6.527777778,3.444444444,4.972222222,5.861111111,6.833333333,6.083333333,6.777777778,5.444444444,6,6.555555556,4.25,5.722222222,6.638888889,5.916666667,6.916666667,4.833333333,3.861111111,4.5,3.583333333,2.25,4.527777778,4.555555556,6.027777778,6.222222222,2.777777778,4.361111111,5.138888889,6.916666667,3.638888889,3.777777778,6.402777778
Week5-88to94,0.472222222,0.444444444,0.111111111,0.222222222,0.333333333,0.222222222,2.638888889,1.916666667,1.472222222,2.166666667,2.25,0.083333333,0.527777778,0.583333333,3.666666667,0.222222222,1.083333333,0.194444444,1.722222222,0.222222222,0.25,0.25,0.111111111,1.916666667,2.361111111,4.194444444,2.333333333,0.25,2.25,0.166666667,0.277777778,0.138888889,0.138888889,0.638888889,0.361111111,2.277777778,0.305555556,3.611111111,0.333333333,0.388888889,0.055555556,0.916666667,0.805555556,0.694444444,0.222222222,0.972222222,0.055555556,2.138888889,3.388888889,0.194444444,3.611111111,2.388888889,0.916666667,0.472222222,2.444444444,0.861111111,2.5,0.888888889,3.111111111,0.222222222,0.305555556,0.333333333,3.25,1.805555556,0.138888889,0.222222222,0.388888889,0.277777778,3.361111111,3.666666667,0.083333333,3.083333333,1.694444444,0.666666667,0.25,0.861111111,2.861111111,4.138888889,3.388888889,3.361111111,0.333333333,0.5,0.111111111,0.277777778,0.777777778,0.055555556,2.027777778,0.138888889,2.166666667,0.388888889,1.277777778,0.444444444,3.25,0.777777778,0.097222222,3.916666667
Avg-0to14,0.944444444,0.822222222,1.277777778,1.327777778,0.933333333,0.83,0.366666667,0.522222222,0.394444444,0.916666667,0.433333333,0.533333333,0.983333333,0.55,0.6,0.688888889,0.577777778,1.011111111,0.561111111,1.2,1.166666667,1.344444444,1.805555556,0.85,1.05,0.327777778,0.877777778,0.872222222,0.405555556,1.027777778,0.738888889,0.927777778,0.755555556,1.333333333,1.244444444,0.966666667,0.916666667,0.994444444,1.044444444,0.877777778,1.788888889,1.563333333,0.311111111,1.608888889,1.211111111,0.405555556,1.283333333,0.925555556,0.416666667,1.561111111,0.483333333,0.944444444,0.255555556,1.094444444,0.411111111,1.294444444,0.416666667,0.777777778,0.594444444,1.238888889,1.255555556,1.5,0.677777778,0.466666667,0.094444444,0.933333333,0.877777778,0.494444444,0.533333333,0.438888889,0.855555556,0.727777778,0.576388889,1.541666667,1.194444444,0.127777778,0.427777778,0.077777778,0.527777778,0.477777778,1.266666667,0.688888889,1.625555556,1.183333333,1.455555556,1.583333333,0.238888889,1.666666667,0.755555556,0.7,1.072222222,0.305555556,0.177777778,1.455555556,0.344444444,0.284722222
Avg-14-20,2.838888889,2.672222222,3.438888889,3.177777778,3.133333333,2.828888889,2.255555556,1.75,2.15,2.316666667,1.811111111,2.227777778,3.055555556,2.266666667,2.4,3.338888889,2.855555556,3.294444444,2.466666667,3.394444444,3.355555556,3.544444444,3.65,2.527777778,2.838888889,2.227777778,2.638888889,3.188888889,2.605555556,3.277777778,3.127777778,2.861111111,3.372222222,2.9,3.25,2.966666667,2.733333333,2.883333333,3.305555556,3.327777778,3.992222222,3.518888889,2.383333333,3.823333333,3.194444444,2.388888889,3.655555556,2.568888889,2.627777778,3.488888889,1.922222222,2.827777778,2.316666667,3.244444444,1.855555556,3.444444444,2.838888889,2.638888889,2.183333333,3.488888889,3.9,3.255555556,2.805555556,2.066666667,1.188888889,3.738888889,3.833333333,3.25,2.411111111,2.9,3.488888889,3.094444444,2.659722222,3.4375,3.627777778,1.616666667,2.761111111,1.466666667,2.927777778,2.644444444,3.088888889,3.25,3.585555556,3.938888889,3.838888889,3.377777778,1.644444444,3.383333333,2.933333333,3.533333333,3.655555556,3.072222222,1.938888889,3.905555556,3.243055556,2.486111111
Avg-36to42,5.711111111,5.855555556,5.594444444,5.25,5.572222222,5.135555556,4.794444444,3.744444444,4.505555556,3.733333333,4.1,4.861111111,5.738888889,4.7,4.977777778,6.266666667,5.144444444,6.255555556,4.361111111,5.15,5.366666667,5.8,5.283333333,3.988888889,4.888888889,4.211111111,4.827777778,6.055555556,5.111111111,5.894444444,6.216666667,5.6,6.266666667,5.022222222,5.233333333,4.772222222,5.194444444,4.472222222,5.844444444,6.011111111,6.144444444,6.38,5.538888889,5.952222222,5.544444444,5.138888889,5.827777778,4.586666667,5.305555556,5.722222222,4.75,4.988888889,4.966666667,5.761111111,4.588888889,5.822222222,5.583333333,4.722222222,4.272222222,5.905555556,6.277777778,5.566666667,4.744444444,4.05,2.222222222,6.705555556,6.844444444,6.338888889,5.061111111,5.688888889,6.544444444,5.861111111,4.944444444,5.9375,6.044444444,4.261111111,5.566666667,5.527777778,5.433333333,4.961111111,5.194444444,6.533333333,6.114444444,6.633333333,6.594444444,6.083333333,4.377777778,5.788888889,5.188888889,7.155555556,6.716666667,6.394444444,4.927777778,6.866666667,6.963888889,5.972222222
Avg-60to66,2.962962963,3.259259259,4.268518519,4.166666667,4.212962963,4.62962963,5.194444444,3.768518519,4.481481481,4.046296296,5.611111111,4.046296296,3.62962963,4.768518519,5.490740741,3.731481481,4.240740741,3.796296296,4.212962963,5,5.287037037,4.666666667,2.990740741,3.722222222,5.101851852,4.87037037,5.351851852,4.759259259,4.657407407,3.37037037,4.435185185,4.175925926,2.194444444,5.259259259,4.962962963,5.342592593,4.962962963,4.824074074,4.527777778,4.490740741,3.666666667,3.537037037,5.25,3.842592593,5.074074074,4.175925926,4.25,5.037037037,5.25,3.916666667,5.083333333,5.916666667,4.148148148,4.175925926,4.611111111,4.981481481,5.861111111,5.055555556,4.953703704,3.805555556,2.851851852,6,5.527777778,4.509259259,0.851851852,3.518518519,2.907407407,3.62037037,5.925925926,7.037037037,4.240740741,6.296296296,5.888888889,4.625,5.055555556,5.027777778,5.592592593,6.324074074,6.953703704,6.222222222,4.925925926,4.046296296,3.703703704,3.240740741,2.824074074,4.75,3.87037037,4.185185185,4.851851852,2.268518519,3.898148148,3.898148148,6.490740741,3.12962963,2.606481481,6.726851852
